7.723981933593750000e+02
7.687032470703125000e+02
7.662656250000000000e+02
7.647443847656250000e+02
7.636243286132812500e+02
7.621558227539062500e+02
7.609745483398437500e+02
7.599181518554687500e+02
7.606466064453125000e+02
7.621251831054687500e+02
